1432210024089	-0.0847168,-0.08654785,-0.84606934	-132.71484,9.294434,-177.55005
1432210024091	-0.0847168,-0.08654785,-0.84606934	-132.71484,9.294434,-177.55005
1432210024092	-0.0847168,-0.08654785,-0.84606934	-132.71484,9.294434,-177.55005
1432210024135	-0.09777832,-0.21313477,-0.93151855	-131.36353,7.6849365,-177.73132
1432210024137	-0.09777832,-0.21313477,-0.93151855	-131.36353,7.6849365,-177.73132
1432210024138	-0.09777832,-0.21313477,-0.93151855	-131.36353,7.6849365,-177.73132
1432210024204	-0.018554688,-0.114746094,-0.98083496	-126.084595,6.8170166,-175.60547
1432210024207	-0.018554688,-0.114746094,-0.98083496	-126.084595,6.8170166,-175.60547
1432210024209	-0.018554688,-0.114746094,-0.98083496	-126.084595,6.8170166,-175.60547
1432210024433	-0.16015625,-0.17956543,-1.1407471	-115.44983,4.9658203,-176.20422
1432210024435	-0.16015625,-0.17956543,-1.1407471	-115.44983,4.9658203,-176.20422
1432210024436	-0.16015625,-0.17956543,-1.1407471	-115.44983,4.9658203,-176.20422
1432210024477	-0.043823242,-0.042236328,-1.0966797	-113.13721,4.2407227,178.28064
1432210024479	-0.043823242,-0.042236328,-1.0966797	-113.13721,4.2407227,178.28064
1432210024480	-0.043823242,-0.042236328,-1.0966797	-113.13721,4.2407227,178.28064
1432210024540	-0.21936035,0.32800293,-1.0576172	-112.14844,4.21875,171.01868
1432210024542	-0.21936035,0.32800293,-1.0576172	-112.14844,4.21875,171.01868
1432210024544	-0.21936035,0.32800293,-1.0576172	-112.14844,4.21875,171.01868
1432210024583	-0.014404297,0.16381836,-1.0108643	-112.32971,3.8232422,174.08936
1432210024584	-0.014404297,0.16381836,-1.0108643	-112.32971,3.8232422,174.08936
1432210024585	-0.014404297,0.16381836,-1.0108643	-112.32971,3.8232422,174.08936
1432210024622	-0.12646484,0.03112793,-1.0927734	-113.43933,4.4329834,174.6991
1432210024631	-0.12646484,0.03112793,-1.0927734	-113.43933,4.4329834,174.6991
1432210024632	-0.12646484,0.03112793,-1.0927734	-113.43933,4.4329834,174.6991
1432210024658	-0.10461426,0.040161133,-1.126831	-113.549194,5.4052734,175.64941
1432210024660	-0.10461426,0.040161133,-1.126831	-113.549194,5.4052734,175.64941
1432210024705	-0.14782715,0.0041503906,-1.09375	-112.752686,5.553589,176.02295
1432210024708	-0.14782715,0.0041503906,-1.09375	-112.752686,5.553589,176.02295
1432210024709	-0.14782715,0.0041503906,-1.09375	-112.752686,5.553589,176.02295
1432210024752	-0.10681152,0.008300781,-1.095581	-112.29126,5.6140137,175.36377
1432210024754	-0.10681152,0.008300781,-1.095581	-112.29126,5.6140137,175.36377
1432210024756	-0.10681152,0.008300781,-1.095581	-112.29126,5.6140137,175.36377
1432210024809	-0.08886719,0.024414063,-1.0483398	-111.868286,5.048218,175.48462
1432210024811	-0.08886719,0.024414063,-1.0483398	-111.868286,5.048218,175.48462
1432210024813	-0.08886719,0.024414063,-1.0483398	-111.868286,5.048218,175.48462
1432210024848	-0.09741211,0.01953125,-1.0428467	-111.467285,4.7680664,175.11108
1432210024857	-0.09741211,0.01953125,-1.0428467	-111.467285,4.7680664,175.11108
1432210024929	-0.1459961,0.03918457,-1.1027832	-111.63208,4.4110107,174.39148
1432210024933	-0.1459961,0.03918457,-1.1027832	-111.63208,4.4110107,174.39148
1432210024934	-0.1459961,0.03918457,-1.1027832	-111.63208,4.4110107,174.39148
1432210024973	-0.13110352,0.04321289,-1.0917969	-111.15967,4.7460938,174.2926
1432210024975	-0.13110352,0.04321289,-1.0917969	-111.15967,4.7460938,174.2926
1432210024976	-0.13110352,0.04321289,-1.0917969	-111.15967,4.7460938,174.2926
1432210025104	-0.09741211,0.09289551,-1.027832	-111.30798,4.658203,174.51782
1432210025151	0.017578125,0.10852051,-1.0004883	-113.670044,3.949585,173.47412
1432210025153	0.017578125,0.10852051,-1.0004883	-113.670044,3.949585,173.47412
1432210025155	0.017578125,0.10852051,-1.0004883	-113.670044,3.949585,173.47412
1432210025378	-0.1003418,0.10864258,-1.057373	-114.3512,4.0264893,173.33679
1432210025380	-0.1003418,0.10864258,-1.057373	-114.3512,4.0264893,173.33679
1432210025381	-0.1003418,0.10864258,-1.057373	-114.3512,4.0264893,173.33679
1432210025424	-0.07751465,0.083618164,-1.0129395	-114.58191,4.2681885,172.99622
1432210025425	-0.07751465,0.083618164,-1.0129395	-114.58191,4.2681885,172.99622
1432210025426	-0.07751465,0.083618164,-1.0129395	-114.58191,4.2681885,172.99622
1432210025702	-0.10498047,0.07861328,-0.9980469	-115.05432,4.817505,172.60071
1432210025703	-0.10498047,0.07861328,-0.9980469	-115.05432,4.817505,172.60071
1432210025704	-0.10498047,0.07861328,-0.9980469	-115.05432,4.817505,172.60071
1432210025743	-0.079833984,0.07409668,-1.0107422	-114.85657,5.020752,172.54028
1432210025745	-0.079833984,0.07409668,-1.0107422	-114.85657,5.020752,172.54028
1432210025747	-0.079833984,0.07409668,-1.0107422	-114.85657,5.020752,172.54028
1432210025787	-0.092041016,0.057739258,-1.0240479	-114.67529,5.092163,172.54578
1432210025790	-0.092041016,0.057739258,-1.0240479	-114.67529,5.092163,172.54578
1432210025924	-0.13085938,0.06689453,-1.0135498	-114.45007,4.7680664,172.86438
1432210025925	-0.13085938,0.06689453,-1.0135498	-114.45007,4.7680664,172.86438
1432210025928	-0.13085938,0.06689453,-1.0135498	-114.45007,4.7680664,172.86438
1432210025971	-0.14147949,0.07702637,-1.039917	-114.44458,4.8669434,173.12805
1432210025974	-0.14147949,0.07702637,-1.039917	-114.44458,4.8669434,173.12805
1432210026020	-0.11352539,0.09350586,-1.0321045	-114.56543,5.048218,173.2489
1432210026023	-0.11352539,0.09350586,-1.0321045	-114.56543,5.048218,173.2489
1432210026096	-0.13000488,0.08154297,-1.0206299	-114.80713,5.026245,173.30933
1432210026138	-0.12084961,0.09814453,-1.0158691	-114.79614,5.0427246,173.40271
1432210026140	-0.12084961,0.09814453,-1.0158691	-114.79614,5.0427246,173.40271
1432210026143	-0.12084961,0.09814453,-1.0158691	-114.79614,5.0427246,173.40271
1432210026375	-0.12036133,0.08459473,-1.0405273	-114.8291,5.1141357,173.36426
1432210026379	-0.12036133,0.08459473,-1.0405273	-114.8291,5.1141357,173.36426
1432210026381	-0.12036133,0.08459473,-1.0405273	-114.8291,5.1141357,173.36426
1432210026422	-0.110839844,0.091430664,-1.024292	-114.8291,5.119629,173.30383
1432210026426	-0.110839844,0.091430664,-1.024292	-114.8291,5.119629,173.30383
1432210026428	-0.110839844,0.091430664,-1.024292	-114.8291,5.119629,173.30383
1432210026518	-0.115722656,0.06628418,-0.9998779	-114.642334,5.256958,173.28186
1432210026520	-0.115722656,0.06628418,-0.9998779	-114.642334,5.256958,173.28186
1432210026524	-0.115722656,0.06628418,-0.9998779	-114.642334,5.256958,173.28186
1432210026570	-0.11010742,0.080566406,-1.0269775	-114.58191,5.29541,173.34778
1432210026571	-0.11010742,0.080566406,-1.0269775	-114.58191,5.29541,173.34778
1432210026572	-0.11010742,0.080566406,-1.0269775	-114.58191,5.29541,173.34778
1432210026621	-0.12414551,0.08959961,-1.0285645	-114.58191,5.262451,173.35876
1432210026622	-0.12414551,0.08959961,-1.0285645	-114.58191,5.262451,173.35876
1432210026623	-0.12414551,0.08959961,-1.0285645	-114.58191,5.262451,173.35876
1432210026711	-0.13415527,0.107910156,-1.0362549	-114.730225,5.289917,173.30933
1432210026713	-0.13415527,0.107910156,-1.0362549	-114.730225,5.289917,173.30933
1432210026716	-0.13415527,0.107910156,-1.0362549	-114.730225,5.289917,173.30933
1432210026755	-0.11779785,0.09838867,-1.0362549	-114.78516,5.322876,173.28186
1432210026758	-0.11779785,0.09838867,-1.0362549	-114.78516,5.322876,173.28186
1432210026759	-0.11779785,0.09838867,-1.0362549	-114.78516,5.322876,173.28186
1432210027011	-0.12524414,0.119506836,-1.0422363	-115.2301,5.657959,173.33679
1432210027013	-0.12524414,0.119506836,-1.0422363	-115.2301,5.657959,173.33679
1432210027062	-0.12561035,0.12646484,-1.0253906	-115.339966,5.619507,173.23792
1432210027065	-0.12561035,0.12646484,-1.0253906	-115.339966,5.619507,173.23792
1432210027066	-0.12561035,0.12646484,-1.0253906	-115.339966,5.619507,173.23792
1432210027116	-0.12866211,0.11193848,-1.0377197	-115.34546,5.6359863,173.12805
1432210027118	-0.12866211,0.11193848,-1.0377197	-115.34546,5.6359863,173.12805
1432210027119	-0.12866211,0.11193848,-1.0377197	-115.34546,5.6359863,173.12805
1432210027246	-0.123291016,0.09326172,-1.0279541	-115.24658,5.526123,172.72156
1432210027249	-0.123291016,0.09326172,-1.0279541	-115.24658,5.526123,172.72156
1432210027250	-0.123291016,0.09326172,-1.0279541	-115.24658,5.526123,172.72156
1432210027287	-0.14794922,0.09350586,-1.026123	-115.10925,5.6689453,172.71057
1432210027289	-0.14794922,0.09350586,-1.026123	-115.10925,5.6689453,172.71057
1432210027291	-0.14794922,0.09350586,-1.026123	-115.10925,5.6689453,172.71057
1432210027338	-0.122924805,0.076660156,-1.0167236	-115.08728,5.855713,172.59521
1432210027340	-0.122924805,0.076660156,-1.0167236	-115.08728,5.855713,172.59521
1432210027341	-0.122924805,0.076660156,-1.0167236	-115.08728,5.855713,172.59521
1432210027470	-0.12780762,0.09680176,-1.0144043	-115.0708,5.993042,172.67761
1432210027471	-0.12780762,0.09680176,-1.0144043	-115.0708,5.993042,172.67761
1432210027512	-0.1159668,0.119018555,-1.0159912	-115.19714,5.987549,172.69958
1432210027514	-0.1159668,0.119018555,-1.0159912	-115.19714,5.987549,172.69958
1432210027516	-0.1159668,0.119018555,-1.0159912	-115.19714,5.987549,172.69958
1432210027567	-0.122802734,0.115722656,-1.0335693	-115.26306,5.855713,172.72705
1432210027568	-0.122802734,0.115722656,-1.0335693	-115.26306,5.855713,172.72705
1432210027569	-0.122802734,0.115722656,-1.0335693	-115.26306,5.855713,172.72705
1432210027691	-0.13745117,0.087890625,-1.0518799	-115.372925,5.927124,172.6062
1432210027692	-0.13745117,0.087890625,-1.0518799	-115.372925,5.927124,172.6062
1432210027734	-0.14257813,0.072021484,-1.0219727	-115.36743,5.899658,172.6062
1432210027736	-0.14257813,0.072021484,-1.0219727	-115.36743,5.899658,172.6062
1432210027737	-0.14257813,0.072021484,-1.0219727	-115.36743,5.899658,172.6062
1432210027863	-0.09460449,0.064819336,-1.0067139	-115.96619,5.460205,172.67212
1432210027866	-0.09460449,0.064819336,-1.0067139	-115.96619,5.460205,172.67212
1432210027868	-0.09460449,0.064819336,-1.0067139	-115.96619,5.460205,172.67212
1432210027911	-0.13781738,0.053833008,-1.0063477	-115.99365,5.394287,172.771
1432210027914	-0.13781738,0.053833008,-1.0063477	-115.99365,5.394287,172.771
1432210027915	-0.13781738,0.053833008,-1.0063477	-115.99365,5.394287,172.771
1432210028014	-0.12402344,0.15588379,-1.045044	-117.20764,5.2404785,173.28735
1432210028016	-0.12402344,0.15588379,-1.045044	-117.20764,5.2404785,173.28735
1432210028017	-0.12402344,0.15588379,-1.045044	-117.20764,5.2404785,173.28735
1432210028307	-0.05065918,0.06689453,-0.98010254	-118.62488,6.454468,172.22717
1432210028309	-0.05065918,0.06689453,-0.98010254	-118.62488,6.454468,172.22717
1432210028310	-0.05065918,0.06689453,-0.98010254	-118.62488,6.454468,172.22717
1432210028370	-0.026733398,0.033813477,-0.9692383	-118.619385,6.668701,171.91956
1432210028371	-0.026733398,0.033813477,-0.9692383	-118.619385,6.668701,171.91956
1432210028373	-0.026733398,0.033813477,-0.9692383	-118.619385,6.668701,171.91956
1432210028403	-0.049926758,0.018920898,-0.96398926	-118.38867,6.92688,171.7987
1432210028405	-0.049926758,0.018920898,-0.96398926	-118.38867,6.92688,171.7987
1432210028406	-0.049926758,0.018920898,-0.96398926	-118.38867,6.92688,171.7987
1432210028495	-0.15539551,0.080566406,-1.010376	-117.855835,7.1850586,172.22168
1432210028530	-0.19799805,0.0847168,-1.0025635	-117.59766,7.2509766,172.50183
1432210028532	-0.19799805,0.0847168,-1.0025635	-117.59766,7.2509766,172.50183
1432210028533	-0.19799805,0.0847168,-1.0025635	-117.59766,7.2509766,172.50183
1432210028708	-0.15612793,0.10449219,-1.0184326	-117.1582,7.6135254,173.50708
1432210028712	-0.15612793,0.10449219,-1.0184326	-117.1582,7.6135254,173.50708
1432210028715	-0.15612793,0.10449219,-1.0184326	-117.1582,7.6135254,173.50708
1432210028755	-0.17407227,0.12597656,-1.0410156	-117.21863,7.635498,173.69934
1432210028757	-0.17407227,0.12597656,-1.0410156	-117.21863,7.635498,173.69934
1432210028758	-0.17407227,0.12597656,-1.0410156	-117.21863,7.635498,173.69934
1432210028799	-0.13244629,0.10229492,-1.0032959	-117.26257,7.8552246,173.61694
